experiment,feature_number,network,libraryID,library_superclass,library_class,library_subclass,canopus_superclass,canopus_class,canopus_subclass,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
dataset1_smallNetsFP,1,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,NA,NA,NA,NA,NA
dataset1_smallNetsFP,2,604,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Fatty Acyls,1.018918918918919,class,37,In silico
dataset1_smallNetsFP,3,609,Spectral Match to Palmitamide from NIST14,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,1.1,subclass,2,In silico
dataset1_smallNetsFP,4,1275,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty amides,0.7470588235294118,subclass,17,In silico
dataset1_smallNetsFP,5,1275,Spectral Match to N-Cyclohexanecarbonylpentadecylamine from NIST14,N/A,N/A,N/A,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,0.7470588235294118,subclass,17,In silico
dataset1_smallNetsFP,6,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_smallNetsFP,7,2841,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_smallNetsFP,8,1275,"Spectral Match to 9-Octadecenamide, (Z)- from NIST14",N/A,N/A,N/A,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,0.7470588235294118,subclass,17,In silico
dataset1_smallNetsFP,9,1275,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,0.7470588235294118,subclass,17,In silico
dataset1_smallNetsFP,10,205,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,NA,NA,NA,NA,NA
dataset1_smallNetsFP,11,810,NA,NA,NA,NA,NA,NA,NA,Ethers,1.1,subclass,2,In silico
dataset1_smallNetsFP,12,3785,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_smallNetsFP,13,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_smallNetsFP,14,14,Contaminants septum vial Thermo C4000-53 and C4000-54 serie,N/A,N/A,N/A,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_smallNetsFP,15,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_smallNetsFP,16,2841,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_smallNetsFP,17,1297,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,0.7666666666666666,subclass,6,In silico
dataset1_smallNetsFP,18,2331,NA,NA,NA,NA,NA,NA,NA,Benzenoids,0.7666666666666666,superclass,3,In silico
dataset1_smallNetsFP,19,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,20,156,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,0.5476190476190477,superclass,42,In silico
dataset1_smallNetsFP,21,414,Diethyltoluamide,Benzenoids,Benzene and substituted derivatives,Toluenes,Benzenoids,Benzene and substituted derivatives,Toluenes,Benzenoids,0.7842105263157895,superclass,19,In silico
dataset1_smallNetsFP,22,283,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Organic oxygen compounds,0.5238095238095238,superclass,21,In silico
dataset1_smallNetsFP,23,14,Contaminants septum vial Thermo C4000-53 and C4000-54 serie,N/A,N/A,N/A,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_smallNetsFP,24,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_smallNetsFP,25,121,Hexaethylene glycol,N/A,N/A,N/A,Organic oxygen compounds,Organooxygen compounds,Ethers,Ethers,1.1,subclass,9,In silico
dataset1_smallNetsFP,26,14,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,NA,NA,NA,NA,NA
dataset1_smallNetsFP,27,6348,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Organic acids and derivatives,0.7,superclass,5,In silico
dataset1_smallNetsFP,28,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_smallNetsFP,29,283,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Organic oxygen compounds,0.5238095238095238,superclass,21,In silico
dataset1_smallNetsFP,30,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,31,491,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,0.7666666666666666,subclass,6,In silico
dataset1_smallNetsFP,32,2444,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Ethers,0.85,subclass,4,In silico
dataset1_smallNetsFP,33,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_smallNetsFP,34,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,35,121,Pentaethylene glycol,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,Organooxygen compounds,Ethers,Ethers,1.1,subclass,9,In silico
dataset1_smallNetsFP,36,-1,"10E,12Z-octadecadienoic acid",Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,37,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_smallNetsFP,38,277,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,0.7,superclass,10,In silico
dataset1_smallNetsFP,39,2444,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Ethers,0.85,subclass,4,In silico
dataset1_smallNetsFP,40,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,41,3700,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty amides,0.7666666666666666,subclass,3,In silico
dataset1_smallNetsFP,42,-1,Massbank:LU030802 Lauryldiethanolamine|2-[dodecyl(2-hydroxyethyl)amino]ethanol,Organic nitrogen compounds,Organonitrogen compounds,Amines,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_smallNetsFP,43,819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,44,-1,Val-Gly-Arg,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_smallNetsFP,45,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,46,813,Thromboxane B3,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,NA,NA,NA,NA,NA
dataset1_smallNetsFP,47,2081,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Lipids and lipid-like molecules,0.6666666666666666,superclass,3,In silico
dataset1_smallNetsFP,48,803,NA,NA,NA,NA,Benzenoids,Phenol ethers,NA,Phenol ethers,0.7666666666666666,class,3,In silico
dataset1_smallNetsFP,49,649,NA,NA,NA,NA,Benzenoids,NA,NA,Benzenoids,0.725,superclass,24,In silico
dataset1_smallNetsFP,50,715,NA,NA,NA,NA,Benzenoids,NA,NA,Organic acids and derivatives,0.7999999999999999,superclass,10,In silico
dataset1_smallNetsFP,51,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,52,408,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_smallNetsFP,53,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,54,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,55,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,56,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_smallNetsFP,57,1188,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_smallNetsFP,58,408,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_smallNetsFP,59,813,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,NA
dataset1_smallNetsFP,60,-1,Harmaline,N/A,N/A,N/A,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_smallNetsFP,61,2299,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Organooxygen compounds,1.1,class,2,In silico
dataset1_smallNetsFP,62,976,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,Organoheterocyclic compounds,0.5555555555555556,superclass,9,In silico
dataset1_smallNetsFP,63,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,64,-1,NA,NA,NA,NA,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Pyrimidine ribonucleotides,NA,NA,NA,NA,NA
dataset1_smallNetsFP,65,-1,Contaminant vial septum ThermoFisher C5000-44B,N/A,N/A,N/A,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,NA,NA,NA,NA,NA
dataset1_smallNetsFP,66,649,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Benzenoids,0.725,superclass,24,In silico
dataset1_smallNetsFP,67,121,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Ethers,1.1,subclass,9,In silico
dataset1_smallNetsFP,68,216,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Lipids and lipid-like molecules,0.7,superclass,35,In silico
dataset1_smallNetsFP,69,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,NA,NA,NA,NA,NA
dataset1_smallNetsFP,70,1415,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,Cholestane steroids,1.1,subclass,2,In silico
dataset1_smallNetsFP,71,604,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty Acyls,1.018918918918919,class,37,In silico
dataset1_smallNetsFP,72,320,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,NA
dataset1_smallNetsFP,73,2841,NA,NA,NA,NA,Benzenoids,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,74,491,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,0.7666666666666666,subclass,6,In silico
dataset1_smallNetsFP,75,964,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,NA,NA
dataset1_smallNetsFP,76,649,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,Benzenoids,0.725,superclass,24,In silico
dataset1_smallNetsFP,77,7700,NA,NA,NA,NA,NA,NA,NA,Benzene and substituted derivatives,1,class,1,In silico
dataset1_smallNetsFP,78,803,NA,NA,NA,NA,NA,NA,NA,Phenol ethers,0.7666666666666666,class,3,In silico
dataset1_smallNetsFP,79,-1,"Cyclohexanone, 2-(ethylamino)-2-phenyl-",N/A,N/A,N/A,Organoheterocyclic compounds,Indoles and derivatives,Indoles,NA,NA,NA,NA,NA
dataset1_smallNetsFP,80,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_smallNetsFP,81,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_smallNetsFP,82,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,83,-1,"Spectral Match to 13-Docosenamide, (Z)- from NIST14",Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_smallNetsFP,84,3898,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",0.7666666666666666,subclass,3,In silico
dataset1_smallNetsFP,85,3291,Contaminant vial septum ThermoFisher C5000-44B,N/A,N/A,N/A,NA,NA,NA,"Amino acids, peptides, and analogues",1,subclass,1,In silico
dataset1_smallNetsFP,86,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_smallNetsFP,87,2444,NA,NA,NA,NA,NA,NA,NA,Ethers,0.85,subclass,4,In silico
dataset1_smallNetsFP,88,1647,Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Phosphate esters,0.7666666666666666,subclass,6,In silico
dataset1_smallNetsFP,89,715,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,Organic acids and derivatives,0.7999999999999999,superclass,10,In silico
dataset1_smallNetsFP,90,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,NA,NA,NA,NA,NA
dataset1_smallNetsFP,91,3757,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_smallNetsFP,92,604,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty Acyls,1.018918918918919,class,37,In silico
dataset1_smallNetsFP,93,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Ceramides,NA,NA,NA,NA,NA
dataset1_smallNetsFP,94,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,95,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_smallNetsFP,96,408,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_smallNetsFP,97,283,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,Organic oxygen compounds,0.5238095238095238,superclass,21,In silico
dataset1_smallNetsFP,98,715,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,Organic acids and derivatives,0.7999999999999999,superclass,10,In silico
dataset1_smallNetsFP,99,424,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Ceramides,Ceramides,0.7666666666666666,subclass,3,In silico
dataset1_smallNetsFP,100,1627,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,101,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_smallNetsFP,102,310,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,0.6538461538461539,superclass,26,In silico
dataset1_smallNetsFP,103,336,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Fatty Acyls,0.7470588235294118,class,17,In silico
dataset1_smallNetsFP,104,181,Icaridin,Organoheterocyclic compounds,Piperidines,Piperidinecarboxylic acids and derivatives,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_smallNetsFP,105,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,NA,NA,NA,NA,NA
dataset1_smallNetsFP,106,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_smallNetsFP,107,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_smallNetsFP,108,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,109,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,110,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,111,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,NA,NA,NA,NA,NA
dataset1_smallNetsFP,112,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,113,310,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,0.6538461538461539,superclass,26,In silico
dataset1_smallNetsFP,114,-1,Prednisolone 21-acetate,Lipids and lipid-like molecules,Steroids and steroid derivatives,Pregnane steroids,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_smallNetsFP,115,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,116,715,NA,NA,NA,NA,Organohalogen compounds,Aryl halides,Aryl chlorides,Organic acids and derivatives,0.7999999999999999,superclass,10,In silico
dataset1_smallNetsFP,117,1818,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Carbohydrates and carbohydrate conjugates,1,subclass,1,In silico
dataset1_smallNetsFP,118,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,NA,NA,NA,NA,NA
dataset1_smallNetsFP,119,118,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,0.9,superclass,15,In silico
dataset1_smallNetsFP,120,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,121,2841,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Phenoxy compounds,NA,NA,NA,NA,NA
dataset1_smallNetsFP,122,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_smallNetsFP,123,1807,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty Acyls,0.9823529411764705,class,17,In silico
dataset1_smallNetsFP,124,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_smallNetsFP,125,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,126,2536,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,1.1,subclass,4,In silico
dataset1_smallNetsFP,127,3057,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_smallNetsFP,128,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,129,465,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Lipids and lipid-like molecules,0.75,superclass,20,In silico
dataset1_smallNetsFP,130,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,131,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_smallNetsFP,132,4767,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_smallNetsFP,133,5088,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Ceramides,Ceramides,1,subclass,1,In silico
dataset1_smallNetsFP,134,604,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Glycosphingolipids,Fatty Acyls,1.018918918918919,class,37,In silico
dataset1_smallNetsFP,135,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_smallNetsFP,136,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_smallNetsFP,137,-1,NA,NA,NA,NA,Benzenoids,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,138,3665,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.6666666666666666,superclass,6,In silico
dataset1_smallNetsFP,139,813,NA,NA,NA,NA,Phenylpropanoids and polyketides,Flavonoids,Flavones,NA,NA,NA,NA,NA
dataset1_smallNetsFP,140,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,141,3944,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,142,4234,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Organooxygen compounds,0.85,class,4,In silico
dataset1_smallNetsFP,143,408,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_smallNetsFP,144,2897,NA,NA,NA,NA,NA,NA,NA,Tetrahydroisoquinolines,1,class,1,In silico
dataset1_smallNetsFP,145,-1,"(1R,3R,6R,8S,10R,13S,16S,17R)-8-tert-butyl-6,17-dihydroxy-16-methyl-2,4,14,19-tetraoxahexacyclo[8.7.2.0?,??.0?,?.0?,??.0??,??]nonadecane-5,15,18-trione",Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Benzenoids,Benzene and substituted derivatives,Methoxybenzenes,NA,NA,NA,NA,NA
dataset1_smallNetsFP,146,408,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_smallNetsFP,147,-1,Tetraethylene glycol,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_smallNetsFP,148,1818,NA,NA,NA,NA,NA,NA,NA,Carbohydrates and carbohydrate conjugates,1,subclass,1,In silico
dataset1_smallNetsFP,149,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_smallNetsFP,150,524,"Massbank:LU100202 2,2'-(Tetradecylimino)diethanol|Tetradecyldiethanolamine",Organic nitrogen compounds,Organonitrogen compounds,Amines,Organic nitrogen compounds,Organonitrogen compounds,Amines,Amines,1.1,subclass,8,In silico
dataset1_smallNetsFP,151,310,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,0.6538461538461539,superclass,26,In silico
dataset1_smallNetsFP,152,188,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Ethers,1.1,subclass,3,In silico
dataset1_smallNetsFP,153,3944,NA,NA,NA,NA,Benzenoids,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,154,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,155,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,156,3979,NA,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,Heteroaromatic compounds,0.7666666666666666,class,3,In silico
dataset1_smallNetsFP,157,649,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Benzenoids,0.725,superclass,24,In silico
dataset1_smallNetsFP,158,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,159,3057,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,160,-1,Metanephrine,Benzenoids,Phenols,Methoxyphenols,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_smallNetsFP,161,310,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,0.6538461538461539,superclass,26,In silico
dataset1_smallNetsFP,162,-1,Diethyl pimelate,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Organoheterocyclic compounds,Azoles,Imidazoles,NA,NA,NA,NA,NA
dataset1_smallNetsFP,163,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,164,1807,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty Acyls,0.9823529411764705,class,17,In silico
dataset1_smallNetsFP,165,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_smallNetsFP,166,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_smallNetsFP,167,336,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Fatty Acyls,0.7470588235294118,class,17,In silico
dataset1_smallNetsFP,168,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,NA,NA,NA,NA,NA
dataset1_smallNetsFP,169,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_smallNetsFP,170,524,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,Amines,1.1,subclass,8,In silico
dataset1_smallNetsFP,171,-1,Contaminant vial septum ThermoFisher C5000-44B,N/A,N/A,N/A,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_smallNetsFP,172,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
