experiment,feature_number,network,libraryID,library_superclass,library_class,library_subclass,canopus_superclass,canopus_class,canopus_subclass,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
dataset1_NAP,1641,1099,Ametryne,Organoheterocyclic compounds,Triazines,"1,3,5-triazines",Organoheterocyclic compounds,Azacyclic compounds,NA,Organoheterocyclic compounds,1,superclass,2,Library
dataset1_NAP,1642,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1643,-1,NA,NA,NA,NA,Benzenoids,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1644,881,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_NAP,1645,5736,Dodecanedioic acid,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty acids and conjugates,1.1,subclass,2,Library
dataset1_NAP,1646,4548,NA,NA,NA,NA,Hydrocarbons,Saturated hydrocarbons,NA,Lipids and lipid-like molecules,0.6666666666666666,superclass,3,Insilico
dataset1_NAP,1647,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_NAP,1648,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,1649,1370,Harmine,N/A,N/A,N/A,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,NA
dataset1_NAP,1650,1067,Caffeine,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,Organoheterocyclic compounds,0.6666666666666666,superclass,3,Library
dataset1_NAP,1651,739,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_NAP,1652,281,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_NAP,1653,4267,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_NAP,1654,346,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_NAP,1655,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,NA,NA,NA,NA,NA
dataset1_NAP,1656,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,NA,NA,NA,NA,NA,NA
dataset1_NAP,1657,668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1658,2897,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Alcohols and polyols,0.7666666666666666,subclass,3,Insilico
dataset1_NAP,1659,437,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,Organic acids and derivatives,0.6388888888888888,superclass,72,Insilico
dataset1_NAP,1660,866,NA,NA,NA,NA,Phenylpropanoids and polyketides,Macrolides and analogues,NA,Organic acids and derivatives,0.5769230769230769,superclass,26,Insilico
dataset1_NAP,1661,866,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.5769230769230769,superclass,26,Insilico
dataset1_NAP,1662,675,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,0.875,superclass,8,Insilico
dataset1_NAP,1663,271,8-iso Prostaglandin F1a-d9,N/A,N/A,N/A,Organic nitrogen compounds,Organonitrogen compounds,Amines,Amines,0.9181818181818182,subclass,11,Insilico
dataset1_NAP,1664,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1665,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1666,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_NAP,1667,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,NA,NA
dataset1_NAP,1668,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,NA,NA
dataset1_NAP,1669,36,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,Aminoxides,1,subclass,2,Library
dataset1_NAP,1670,3244,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,1.1,superclass,2,Insilico
dataset1_NAP,1671,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,NA,NA
dataset1_NAP,1672,1158,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,NA,NA
dataset1_NAP,1673,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,NA,NA
dataset1_NAP,1674,346,"N,N-Dimethylsphingosine",Organic nitrogen compounds,Organonitrogen compounds,Amines,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_NAP,1675,230,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,0.7153846153846154,class,13,Insilico
dataset1_NAP,1676,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,NA,NA,NA,NA,NA
dataset1_NAP,1677,5291,NA,NA,NA,NA,Benzenoids,Phenol ethers,Anisoles,Benzenoids,1.1,superclass,2,Insilico
dataset1_NAP,1678,5297,Mesterolone,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Lipids and lipid-like molecules,Prenol lipids,Retinoids,Androstane steroids,1.1,subclass,2,Library
dataset1_NAP,1679,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1680,172,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,NA,NA,NA,NA,NA
dataset1_NAP,1681,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1682,4169,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_NAP,1683,7,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1684,1723,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,Lipids and lipid-like molecules,1,superclass,2,Insilico
dataset1_NAP,1685,7,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,1686,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,NA,NA,NA,NA,NA,NA
dataset1_NAP,1687,763,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Organic acids and derivatives,0.5714285714285714,superclass,7,Insilico
dataset1_NAP,1688,763,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,Organic acids and derivatives,0.5714285714285714,superclass,7,Insilico
dataset1_NAP,1689,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1690,102,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty acids and conjugates,1.1,subclass,2,Insilico
dataset1_NAP,1691,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1692,675,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,0.875,superclass,8,Insilico
dataset1_NAP,1693,199,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Organic acids and derivatives,0.6338028169014085,superclass,71,Insilico
dataset1_NAP,1694,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,NA,NA
dataset1_NAP,1695,980,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.5416666666666666,superclass,24,Insilico
dataset1_NAP,1696,4521,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,Imidazoles,Azoles,0.7666666666666666,class,3,Insilico
dataset1_NAP,1697,343,1-Myristoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine,N/A,N/A,N/A,Phenylpropanoids and polyketides,Macrolides and analogues,NA,Glycerophosphoethanolamines,1,subclass,3,Library
dataset1_NAP,1698,2195,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,Fatty acids and conjugates,1.1,subclass,2,Insilico
dataset1_NAP,1699,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_NAP,1700,6640,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_NAP,1701,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1702,74,.alpha.-Ionone,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_NAP,1703,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1704,73,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1705,-1,NA,NA,NA,NA,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,NA,NA,NA,NA,NA
dataset1_NAP,1706,668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1707,1177,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,1708,1723,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,1,superclass,2,Insilico
dataset1_NAP,1709,4267,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_NAP,1710,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1711,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_NAP,1712,1325,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,1.1,class,2,Insilico
dataset1_NAP,1713,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_NAP,1714,2304,cis-2-Decenoic acid,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,Fatty Acyls,NA,Fatty acids and conjugates,1,subclass,1,Library
dataset1_NAP,1715,866,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.5769230769230769,superclass,26,Insilico
dataset1_NAP,1716,3401,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,Hydroxycoumarins,1.1,subclass,3,Insilico
dataset1_NAP,1717,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_NAP,1718,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1719,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1720,165,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Fatty Acyls,1,class,2,Library
dataset1_NAP,1721,2334,NA,NA,NA,NA,Organohalogen compounds,Aryl halides,NA,NA,NA,NA,NA,NA
dataset1_NAP,1722,941,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,1.1,subclass,2,Insilico
dataset1_NAP,1723,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Oxacyclic compounds,NA,NA,NA,NA,NA,NA
dataset1_NAP,1724,7,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,1725,5622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1726,845,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_NAP,1727,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_NAP,1728,-1,NA,NA,NA,NA,Benzenoids,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1729,165,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty Acyls,1,class,2,Library
dataset1_NAP,1730,393,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,Lipids and lipid-like molecules,0.7857142857142857,superclass,56,Library
dataset1_NAP,1731,4187,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,1732,5563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1733,346,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,NA,NA,NA,NA,NA
dataset1_NAP,1734,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Imidazopyrimidines,NA,NA,NA,NA,NA,NA
dataset1_NAP,1735,1560,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_NAP,1736,172,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_NAP,1737,200,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,0.5555555555555556,superclass,72,Insilico
dataset1_NAP,1738,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1739,1389,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Lipids and lipid-like molecules,1.1,superclass,2,Insilico
dataset1_NAP,1740,575,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_NAP,1741,-1,Desoxypipradrol,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Diphenylmethanes,1,NA,NA,Library
dataset1_NAP,1742,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,NA,NA
dataset1_NAP,1743,907,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,"Amino acids, peptides, and analogues",1,subclass,2,Library
dataset1_NAP,1744,4295,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty Acyls,1.1,class,2,Insilico
dataset1_NAP,1745,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1746,4267,NA,NA,NA,NA,Benzenoids,Phenol ethers,Anisoles,NA,NA,NA,NA,NA
dataset1_NAP,1747,200,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,0.5555555555555556,superclass,72,Insilico
dataset1_NAP,1748,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,1749,350,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,NA,NA,NA,NA,NA,NA
dataset1_NAP,1750,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1751,393,NA,NA,NA,NA,Organosulfur compounds,Sulfoxides,NA,Lipids and lipid-like molecules,0.7857142857142857,superclass,56,Library
dataset1_NAP,1752,245,NA,NA,NA,NA,NA,NA,NA,Ethers,1,subclass,12,Library
dataset1_NAP,1753,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,NA,NA,NA,NA,NA
dataset1_NAP,1754,40,NA,NA,NA,NA,NA,NA,NA,Ethers,0.9249999999999999,subclass,40,Insilico
dataset1_NAP,1755,7,Spectral Match to p-tert-Octylphenol heptaglycol ether from NIST14,N/A,N/A,N/A,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,NA,NA
dataset1_NAP,1756,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,1757,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,NA,NA,NA,NA,NA
dataset1_NAP,1758,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1759,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,1760,2228,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Ethers,1.1,subclass,2,Insilico
dataset1_NAP,1761,675,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerophospholipids,NA,Lipids and lipid-like molecules,0.875,superclass,8,Insilico
dataset1_NAP,1762,668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1763,4521,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,Azoles,0.7666666666666666,class,3,Insilico
dataset1_NAP,1764,342,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,NA,NA,NA,NA,NA
dataset1_NAP,1765,5830,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty acids and conjugates,1,subclass,1,Library
dataset1_NAP,1766,1082,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoethanolamines,Lipids and lipid-like molecules,0.8142857142857143,superclass,7,Insilico
dataset1_NAP,1767,323,NA,NA,NA,NA,Organohalogen compounds,Aryl halides,Aryl bromides,Aryl bromides,1,subclass,1,Insilico
dataset1_NAP,1768,-1,Euphorbiasteroid,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,1,NA,NA,Library
dataset1_NAP,1769,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,NA,NA,NA,NA,NA
dataset1_NAP,1770,346,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_NAP,1771,675,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,0.875,superclass,8,Insilico
dataset1_NAP,1772,866,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.5769230769230769,superclass,26,Insilico
dataset1_NAP,1773,866,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.5769230769230769,superclass,26,Insilico
dataset1_NAP,1774,246,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,1.1,superclass,4,Insilico
dataset1_NAP,1775,246,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,Lipids and lipid-like molecules,1.1,superclass,4,Insilico
dataset1_NAP,1776,-1,NA,NA,NA,NA,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,NA,NA,NA,NA,NA
dataset1_NAP,1777,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,1778,627,"15-Deoxy-.DELTA.12,14-prostaglandin D2",Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Lipids and lipid-like molecules,1,superclass,5,Library
dataset1_NAP,1779,5283,Massbank:EQ358904 Tributylphosphine oxide|Tri-n-butylphosphine oxide,Organophosphorus compounds,Organic phosphines and derivatives,Organophosphine oxides,Organophosphorus compounds,Organic phosphines and derivatives,NA,Steroids and steroid derivatives,0.7666666666666666,class,3,Library
dataset1_NAP,1780,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1781,1574,NA,NA,NA,NA,Organoheterocyclic compounds,Azacyclic compounds,NA,NA,NA,NA,NA,NA
dataset1_NAP,1782,-1,4'-Methyl-N-methylhexanophenone,N/A,N/A,N/A,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_NAP,1783,4426,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,2,Insilico
dataset1_NAP,1784,74,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_NAP,1785,2108,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",0.7666666666666666,subclass,3,Insilico
dataset1_NAP,1786,2026,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerolipids,NA,Fatty acid esters,1,subclass,1,Library
dataset1_NAP,1787,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1788,1432,Altretamine,Organic nitrogen compounds,Organonitrogen compounds,Amines,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amines,1.1,subclass,5,Library
dataset1_NAP,1789,4468,"2,5-Cyclohexadiene-1,4-dione, 3-hydroxy-2-[(1R,6R)-3-methyl-6-(1-methylethenyl)-2-cyclohexen-1-yl]-5-pentyl-",Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,Lipids and lipid-like molecules,Steroids and steroid derivatives,Pregnane steroids,Lipids and lipid-like molecules,1.1,superclass,2,Library
dataset1_NAP,1790,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,1791,814,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,Lipids and lipid-like molecules,0.6384615384615384,superclass,26,Insilico
dataset1_NAP,1792,718,"Spectral Match to 2,4,7,9-Tetramethyl-5-decyne-4,7-diol from NIST14",Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Lipids and lipid-like molecules,Prenol lipids,NA,Carbonyl compounds,1,subclass,3,Library
dataset1_NAP,1793,291,NA,NA,NA,NA,Organic acids and derivatives,Organic dithiophosphoric acids and derivatives,Dithiophosphate S-esters,NA,NA,NA,NA,NA
dataset1_NAP,1794,814,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Lipids and lipid-like molecules,0.6384615384615384,superclass,26,Insilico
dataset1_NAP,1795,4222,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Tetraterpenoids,NA,NA,NA,NA,NA
dataset1_NAP,1796,352,NA,NA,NA,NA,Benzenoids,Phenol ethers,NA,Organic oxygen compounds,0.6538461538461539,superclass,26,Insilico
dataset1_NAP,1797,1380,NA,NA,NA,NA,NA,NA,NA,Ethers,1,subclass,1,Insilico
dataset1_NAP,1798,40,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Ethers,0.9249999999999999,subclass,40,Insilico
dataset1_NAP,1799,88,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Bile acids, alcohols and derivatives",1,subclass,2,Library
dataset1_NAP,1800,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1801,2092,NA,NA,NA,NA,Benzenoids,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,1802,4651,Norharmane,Organoheterocyclic compounds,Indoles and derivatives,Pyridoindoles,Organohalogen compounds,Aryl halides,Aryl fluorides,Lipids and lipid-like molecules,0.7,superclass,5,Library
dataset1_NAP,1803,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_NAP,1804,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_NAP,1805,200,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,Lipids and lipid-like molecules,0.5555555555555556,superclass,72,Insilico
dataset1_NAP,1806,-1,Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoethanolamines,Lipids and lipid-like molecules,NA,NA,Glycerophosphoethanolamines,1,NA,NA,Library
dataset1_NAP,1807,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_NAP,1808,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_NAP,1809,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_NAP,1810,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,NA,NA
dataset1_NAP,1811,97,NA,NA,NA,NA,NA,NA,NA,Alcohols and polyols,1,subclass,1,Library
dataset1_NAP,1812,324,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty Acyls,0.7272727272727273,class,11,Insilico
dataset1_NAP,1813,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_NAP,1814,2334,NA,NA,NA,NA,Organohalogen compounds,Aryl halides,Aryl chlorides,NA,NA,NA,NA,NA
dataset1_NAP,1815,661,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,NA,NA,NA,NA,NA
dataset1_NAP,1816,343,1-(9Z-Octadecenoyl)-sn-glycero-3-phosphoethanolamine,N/A,N/A,N/A,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Glycerophosphoethanolamines,1,subclass,3,Library
dataset1_NAP,1817,585,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
