experiment,feature_number,network,library_superclass,library_class,library_subclass,analog_superclass,analog_class,analog_subclass,csiFinger_superclass,csiFinger_class,csiFinger_subclass,canopus_superclass,canopus_class,canopus_subclass,componentindex,MolNet_superclass,MolNet_class,MolNet_subclass,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
dorcierrSmalNets,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,2,604,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,604,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty acids and conjugates,1,subclass,1,Library
dorcierrSmalNets,3,609,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,609,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,1,subclass,1,Library
dorcierrSmalNets,4,1275,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,1275,no matches,no matches,no matches,N/A,1,subclass,10,Library
dorcierrSmalNets,5,1275,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,1275,no matches,no matches,no matches,N/A,1,subclass,10,Library
dorcierrSmalNets,6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,7,2841,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",2841,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,8,1275,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,1275,no matches,no matches,no matches,N/A,1,subclass,10,Library
dorcierrSmalNets,9,1275,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,1275,no matches,no matches,no matches,N/A,1,subclass,10,Library
dorcierrSmalNets,10,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,205,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,11,810,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA,NA,810,no matches,no matches,no matches,Ethers,1,subclass,2,Insilico
dorcierrSmalNets,12,3785,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,3785,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,13,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,14,14,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,14,no matches,no matches,no matches,N/A,1,subclass,13,Library
dorcierrSmalNets,15,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,16,2841,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",2841,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,17,1297,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,1297,Organoheterocyclic compounds,Pyrrolidines,N-alkylpyrrolidines,NA,NA,NA,NA,NA
dorcierrSmalNets,18,2331,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA,NA,2331,no matches,no matches,no matches,Benzenoids,0.6666666666666666,superclass,3,Insilico
dorcierrSmalNets,19,-1,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,20,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,no matches,no matches,no matches,Organic acids and derivatives,0.5238095238095238,superclass,42,Insilico
dorcierrSmalNets,21,414,Benzenoids,Benzene and substituted derivatives,Toluenes,N/A,N/A,N/A,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Toluenes,414,Benzenoids,Benzene and substituted derivatives,Toluenes,Benzenoids,0.625,superclass,8,Library
dorcierrSmalNets,22,283,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,283,no matches,no matches,no matches,Organic oxygen compounds,0.5238095238095238,superclass,21,Insilico
dorcierrSmalNets,23,14,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",14,no matches,no matches,no matches,N/A,1,subclass,13,Library
dorcierrSmalNets,24,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,25,121,N/A,N/A,N/A,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,121,Organic oxygen compounds,Organooxygen compounds,Ethers,Ethers,1,subclass,6,Library
dorcierrSmalNets,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,14,no matches,no matches,no matches,N/A,1,subclass,13,Library
dorcierrSmalNets,27,6348,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,6348,no matches,no matches,no matches,Organic acids and derivatives,0.6,superclass,5,Insilico
dorcierrSmalNets,28,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,29,283,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,283,no matches,no matches,no matches,Organic oxygen compounds,0.5238095238095238,superclass,21,Insilico
dorcierrSmalNets,30,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,31,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,491,no matches,no matches,no matches,Lipids and lipid-like molecules,1,superclass,6,Insilico
dorcierrSmalNets,32,2444,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,2444,no matches,no matches,no matches,Ethers,0.75,subclass,4,Insilico
dorcierrSmalNets,33,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,34,-1,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,35,121,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,121,Organic oxygen compounds,Organooxygen compounds,Ethers,Ethers,1,subclass,6,Library
dorcierrSmalNets,36,-1,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,-1,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,1,NA,NA,Library
dorcierrSmalNets,37,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,38,277,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,NA,NA,NA,277,Benzenoids,Benzene and substituted derivatives,Phenylbutylamines,NA,NA,NA,NA,NA
dorcierrSmalNets,39,2444,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,2444,no matches,no matches,no matches,Ethers,0.75,subclass,4,Insilico
dorcierrSmalNets,40,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,no matches,no matches,no matches,N/A,1,subclass,1,Library
dorcierrSmalNets,41,3700,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,3700,no matches,no matches,no matches,N/A,0.6666666666666666,superclass,3,Insilico
dorcierrSmalNets,42,-1,Organic nitrogen compounds,Organonitrogen compounds,Amines,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,-1,no matches,no matches,no matches,Amines,1,NA,NA,Library
dorcierrSmalNets,43,819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,44,-1,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,-1,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1,NA,NA,Library
dorcierrSmalNets,45,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,46,813,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids",Chalcones and dihydrochalcones,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,813,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Eicosanoids,1,subclass,1,Library
dorcierrSmalNets,47,2081,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",2081,no matches,no matches,no matches,N/A,0.6666666666666666,superclass,3,Insilico
dorcierrSmalNets,48,803,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Phenol ethers,NA,803,no matches,no matches,no matches,Benzenoids,0.6666666666666666,superclass,3,Insilico
dorcierrSmalNets,49,649,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,NA,NA,649,no matches,no matches,no matches,N/A,1,subclass,2,Library
dorcierrSmalNets,50,715,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,Benzenoids,NA,NA,715,no matches,no matches,no matches,Organic acids and derivatives,0.7,superclass,10,Insilico
dorcierrSmalNets,51,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,52,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,408,no matches,no matches,no matches,N/A,1,subclass,1,Library
dorcierrSmalNets,53,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,54,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,55,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,56,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,57,1188,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,1188,no matches,no matches,no matches,N/A,1,subclass,2,Insilico
dorcierrSmalNets,58,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,408,no matches,no matches,no matches,N/A,1,subclass,1,Library
dorcierrSmalNets,59,813,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,813,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Eicosanoids,1,subclass,1,Library
dorcierrSmalNets,60,-1,N/A,N/A,N/A,Organoheterocyclic compounds,Pyridines and derivatives,Aminopyridines and derivatives,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,-1,no matches,no matches,no matches,N/A,1,NA,NA,Library
dorcierrSmalNets,61,2299,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,2299,no matches,no matches,no matches,Organooxygen compounds,1,class,2,Insilico
dorcierrSmalNets,62,976,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,976,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,63,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,64,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Pyrimidine ribonucleotides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,65,-1,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,-1,no matches,no matches,no matches,N/A,1,NA,NA,Library
dorcierrSmalNets,66,649,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,649,no matches,no matches,no matches,N/A,1,subclass,2,Library
dorcierrSmalNets,67,121,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,121,Organic oxygen compounds,Organooxygen compounds,Ethers,Ethers,1,subclass,6,Library
dorcierrSmalNets,68,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,216,no matches,no matches,no matches,Lipids and lipid-like molecules,0.5714285714285714,superclass,35,Insilico
dorcierrSmalNets,69,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,70,1415,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,1415,no matches,no matches,no matches,Cholestane steroids,1,subclass,2,Insilico
dorcierrSmalNets,71,604,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,604,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty acids and conjugates,1,subclass,1,Library
dorcierrSmalNets,72,320,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,320,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,73,2841,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,NA,NA,2841,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,74,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,491,no matches,no matches,no matches,Lipids and lipid-like molecules,1,superclass,6,Insilico
dorcierrSmalNets,75,964,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,964,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,76,649,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,649,no matches,no matches,no matches,N/A,1,subclass,2,Library
dorcierrSmalNets,77,7700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7700,no matches,no matches,no matches,Benzene and substituted derivatives,1,class,1,Insilico
dorcierrSmalNets,78,803,NA,NA,NA,Organoheterocyclic compounds,Piperidines,Benzylpiperidines,NA,NA,NA,NA,NA,NA,803,no matches,no matches,no matches,Benzenoids,0.6666666666666666,superclass,3,Insilico
dorcierrSmalNets,79,-1,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Organoheterocyclic compounds,Indoles and derivatives,Indoles,-1,no matches,no matches,no matches,N/A,1,NA,NA,Library
dorcierrSmalNets,80,-1,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,81,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,82,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,83,-1,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,-1,no matches,no matches,no matches,Fatty amides,1,NA,NA,Library
dorcierrSmalNets,84,3898,NA,NA,NA,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",3898,no matches,no matches,no matches,Hydroxycoumarins,1,subclass,3,Insilico
dorcierrSmalNets,85,3291,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,NA,NA,NA,3291,no matches,no matches,no matches,N/A,1,subclass,2,Library
dorcierrSmalNets,86,-1,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Estrane steroids,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,87,2444,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA,NA,2444,no matches,no matches,no matches,Ethers,0.75,subclass,4,Insilico
dorcierrSmalNets,88,1647,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,NA,NA,NA,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,1647,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Organic acids and derivatives,0.6666666666666666,superclass,3,Library
dorcierrSmalNets,89,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,715,no matches,no matches,no matches,Organic acids and derivatives,0.7,superclass,10,Insilico
dorcierrSmalNets,90,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,91,3757,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,3757,no matches,no matches,no matches,N/A,1,subclass,2,Insilico
dorcierrSmalNets,92,604,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,604,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty acids and conjugates,1,subclass,1,Library
dorcierrSmalNets,93,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Ceramides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,94,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,95,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,96,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,408,no matches,no matches,no matches,N/A,1,subclass,1,Library
dorcierrSmalNets,97,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,283,no matches,no matches,no matches,Organic oxygen compounds,0.5238095238095238,superclass,21,Insilico
dorcierrSmalNets,98,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,715,no matches,no matches,no matches,Organic acids and derivatives,0.7,superclass,10,Insilico
dorcierrSmalNets,99,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Ceramides,424,no matches,no matches,no matches,Lipids and lipid-like molecules,1,superclass,3,Insilico
dorcierrSmalNets,100,1627,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,NA,1627,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,101,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,102,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,no matches,no matches,no matches,N/A,0.7741935483870968,subclass,31,Insilico
dorcierrSmalNets,103,336,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",336,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty acids and conjugates,1,subclass,2,Library
dorcierrSmalNets,104,181,Organoheterocyclic compounds,Piperidines,Piperidinecarboxylic acids and derivatives,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",181,Organoheterocyclic compounds,Piperidines,Piperidinecarboxylic acids and derivatives,Organoheterocyclic compounds,0.6,superclass,5,Library
dorcierrSmalNets,105,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,106,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,107,-1,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,108,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,109,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,110,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,111,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,112,245,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA,NA,245,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,113,310,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,NA,NA,NA,310,no matches,no matches,no matches,N/A,0.7741935483870968,subclass,31,Insilico
dorcierrSmalNets,114,-1,Lipids and lipid-like molecules,Steroids and steroid derivatives,Pregnane steroids,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,Lipids and lipid-like molecules,Steroids and steroid derivatives,Pregnane steroids,Pregnane steroids,1,NA,NA,Library
dorcierrSmalNets,115,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,116,715,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,Organohalogen compounds,Aryl halides,Aryl chlorides,715,no matches,no matches,no matches,Organic acids and derivatives,0.7,superclass,10,Insilico
dorcierrSmalNets,117,1818,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,1818,no matches,no matches,no matches,Carbohydrates and carbohydrate conjugates,1,subclass,1,Insilico
dorcierrSmalNets,118,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,119,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,118,no matches,no matches,no matches,Lipids and lipid-like molecules,0.8,superclass,15,Insilico
dorcierrSmalNets,120,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,121,2841,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Phenoxy compounds,2841,no matches,no matches,no matches,NA,NA,NA,NA,NA
